,packageId,lastModified,packageLink,docClass,title,congress,dateIssued,summary_url,modsLink,zipLink,text_file
821,CHRG-116hhrg37447,2021-04-12T17:39:37Z,https://api.govinfo.gov/packages/CHRG-116hhrg37447/summary,HHRG,The Community Reinvestment Act: Assessing the Law's Impact on Discrimination and Redlining,116,2019-04-09T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37447/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37447/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37447/zip,textfiles/CHRG-116hhrg37447.txt
822,CHRG-116hhrg37445,2021-04-12T17:39:18Z,https://api.govinfo.gov/packages/CHRG-116hhrg37445/summary,HHRG,Overcrowding and Prolonged Detention at Cbp Facilities,116,2019-07-15T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37445/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37445/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37445/zip,textfiles/CHRG-116hhrg37445.txt
823,CHRG-116hhrg37432,2021-02-22T18:00:57Z,https://api.govinfo.gov/packages/CHRG-116hhrg37432/summary,HHRG,Solving the Climate Crisis: Ramping up Renewables,116,2019-06-13T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37432/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37432/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37432/zip,textfiles/CHRG-116hhrg37432.txt
824,CHRG-116hhrg37407,2021-02-22T18:19:22Z,https://api.govinfo.gov/packages/CHRG-116hhrg37407/summary,HHRG,Creating a Climate Resilient America,116,2019-05-23T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37407/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37407/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37407/zip,textfiles/CHRG-116hhrg37407.txt
825,CHRG-116hhrg37398,2021-02-22T18:35:38Z,https://api.govinfo.gov/packages/CHRG-116hhrg37398/summary,HHRG,Putting Investors First: Reviewing Proposals to Hold Executives Accountable,116,2019-04-03T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37398/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37398/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37398/zip,textfiles/CHRG-116hhrg37398.txt
826,CHRG-116hhrg37397,2021-02-22T18:30:37Z,https://api.govinfo.gov/packages/CHRG-116hhrg37397/summary,HHRG,Member Day Hearing,116,2019-04-03T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37397/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37397/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37397/zip,textfiles/CHRG-116hhrg37397.txt
827,CHRG-116hhrg37396,2021-02-22T18:27:52Z,https://api.govinfo.gov/packages/CHRG-116hhrg37396/summary,HHRG,The Affordable Housing Crisis in Rural America: Assessing The. Federal Response,116,2019-04-02T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37396/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37396/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37396/zip,textfiles/CHRG-116hhrg37396.txt
828,CHRG-116hhrg37395,2021-02-22T18:21:31Z,https://api.govinfo.gov/packages/CHRG-116hhrg37395/summary,HHRG,The Fair Housing Act: Reviewing Efforts to Eliminate Discrimination and Promote Opportunity in Housing,116,2019-04-02T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37395/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37395/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37395/zip,textfiles/CHRG-116hhrg37395.txt
829,CHRG-116hhrg37331,2021-02-22T18:05:35Z,https://api.govinfo.gov/packages/CHRG-116hhrg37331/summary,HHRG,Securing the Future of American Agriculture,116,2019-04-03T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37331/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37331/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37331/zip,textfiles/CHRG-116hhrg37331.txt
830,CHRG-116hhrg37330,2021-08-13T11:42:47Z,https://api.govinfo.gov/packages/CHRG-116hhrg37330/summary,HHRG,Educating Our Educators: How Federal Policy Can Better Support Teachers and School Leaders,116,2019-07-17T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37330/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37330/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37330/zip,textfiles/CHRG-116hhrg37330.txt
831,CHRG-116hhrg37329,2021-02-22T18:32:03Z,https://api.govinfo.gov/packages/CHRG-116hhrg37329/summary,HHRG,Protecting the Right to Organize Act: Modernizing America's Labor Laws,116,2019-07-25T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37329/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37329/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37329/zip,textfiles/CHRG-116hhrg37329.txt
832,CHRG-116hhrg37321,2021-08-06T13:25:19Z,https://api.govinfo.gov/packages/CHRG-116hhrg37321/summary,HHRG,Scaling up Apprenticeships: Building on the Success of International Apprenticeship Models,116,2019-07-16T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37321/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37321/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37321/zip,textfiles/CHRG-116hhrg37321.txt
833,CHRG-116hhrg37320,2021-03-17T19:33:42Z,https://api.govinfo.gov/packages/CHRG-116hhrg37320/summary,HHRG,Strengthening Federal Support to End Youth Homelessness,116,2019-07-16T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37320/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37320/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37320/zip,textfiles/CHRG-116hhrg37320.txt
834,CHRG-116hhrg37319,2021-03-17T19:33:27Z,https://api.govinfo.gov/packages/CHRG-116hhrg37319/summary,HHRG,From the Fields to the Factories: Preventing Workplace Injury and Death from Excessive Heat,116,2019-07-11T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37319/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37319/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37319/zip,textfiles/CHRG-116hhrg37319.txt
835,CHRG-116hhrg37318,2021-04-12T17:40:36Z,https://api.govinfo.gov/packages/CHRG-116hhrg37318/summary,HHRG,Standing with Public Servants: Protecting the Right to Organize,116,2019-06-26T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37318/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37318/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37318/zip,textfiles/CHRG-116hhrg37318.txt
836,CHRG-116hhrg37317,2021-05-17T18:09:31Z,https://api.govinfo.gov/packages/CHRG-116hhrg37317/summary,HHRG,Do No Harm: Examining the Misapplication of the 'religious Freedom Restoration Act',116,2019-06-25T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37317/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37317/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37317/zip,textfiles/CHRG-116hhrg37317.txt
837,CHRG-116hhrg37316,2021-02-22T17:51:07Z,https://api.govinfo.gov/packages/CHRG-116hhrg37316/summary,HHRG,"Violations of the Hatch Act Under the Trump Administration, Part II: Kellyanne Conway",116,2019-07-15T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37316/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37316/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37316/zip,textfiles/CHRG-116hhrg37316.txt
838,CHRG-116hhrg37315,2021-02-22T18:24:34Z,https://api.govinfo.gov/packages/CHRG-116hhrg37315/summary,HHRG,The Trump Administration's Child Separation Policy: Substantiated Allegations of Mistreatment,116,2019-07-12T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37315/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37315/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37315/zip,textfiles/CHRG-116hhrg37315.txt
839,CHRG-116hhrg37314,2021-02-22T18:28:45Z,https://api.govinfo.gov/packages/CHRG-116hhrg37314/summary,HHRG,"Identifying, Preventing, and Treating Childhood Trauma: A Pervasive Public Health Issue that Needs Greater Federal Attention",116,2019-07-11T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37314/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37314/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37314/zip,textfiles/CHRG-116hhrg37314.txt
840,CHRG-116hhrg37313,2021-02-22T18:20:41Z,https://api.govinfo.gov/packages/CHRG-116hhrg37313/summary,HHRG,The Trump Administration's Attack on the Aca: Reversal in Court Case Threatens Health Care for Millions of Americans,116,2019-07-10T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37313/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37313/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37313/zip,textfiles/CHRG-116hhrg37313.txt
841,CHRG-116hhrg37312,2021-02-22T17:59:16Z,https://api.govinfo.gov/packages/CHRG-116hhrg37312/summary,HHRG,Legislating to Safeguard the Free and Open Internet,116,2019-03-12T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37312/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37312/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37312/zip,textfiles/CHRG-116hhrg37312.txt
842,CHRG-116hhrg37284,2021-02-22T18:04:46Z,https://api.govinfo.gov/packages/CHRG-116hhrg37284/summary,HHRG,Kids in Cages: Inhumane Treatment at the Border,116,2019-07-10T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37284/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37284/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37284/zip,textfiles/CHRG-116hhrg37284.txt
843,CHRG-116hhrg37283,2021-02-22T18:14:31Z,https://api.govinfo.gov/packages/CHRG-116hhrg37283/summary,HHRG,"Document Production Status Update: Opm, FBI and GSA",116,2019-06-27T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37283/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37283/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37283/zip,textfiles/CHRG-116hhrg37283.txt
844,CHRG-116hhrg37282,2021-02-22T18:02:20Z,https://api.govinfo.gov/packages/CHRG-116hhrg37282/summary,HHRG,Violations of the Hatch Act Under the Trump Administration,116,2019-06-26T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37282/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37282/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37282/zip,textfiles/CHRG-116hhrg37282.txt
845,CHRG-116hhrg37281,2021-02-22T18:09:45Z,https://api.govinfo.gov/packages/CHRG-116hhrg37281/summary,HHRG,Fitara 8.0,116,2019-06-26T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37281/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37281/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37281/zip,textfiles/CHRG-116hhrg37281.txt
846,CHRG-116hhrg37280,2021-02-22T18:19:21Z,https://api.govinfo.gov/packages/CHRG-116hhrg37280/summary,HHRG,"U.S. Biodefense, Preparedness, and Implications of Antimicrobial Resistance for National Security",116,2019-06-26T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37280/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37280/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37280/zip,textfiles/CHRG-116hhrg37280.txt
847,CHRG-116hhrg37277,2021-08-24T15:50:41Z,https://api.govinfo.gov/packages/CHRG-116hhrg37277/summary,HHRG,Status of the Boeing 737 Max,116,2019-05-15T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37277/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37277/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37277/zip,textfiles/CHRG-116hhrg37277.txt
848,CHRG-116hhrg37262,2021-02-22T18:11:57Z,https://api.govinfo.gov/packages/CHRG-116hhrg37262/summary,HHRG,"Recovery, Resiliency and Readiness: Contending with Natural Disasters in the Wake of Climate Change. (Climate Change Part III)",116,2019-06-25T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37262/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37262/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37262/zip,textfiles/CHRG-116hhrg37262.txt
849,CHRG-116hhrg37261,2021-02-22T18:17:04Z,https://api.govinfo.gov/packages/CHRG-116hhrg37261/summary,HHRG,"Identifying, Resolving, and Preventing Vulnerabilities in Tsa's Security Operations",116,2019-06-25T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37261/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37261/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37261/zip,textfiles/CHRG-116hhrg37261.txt
850,CHRG-116hhrg37260,2021-02-22T18:23:55Z,https://api.govinfo.gov/packages/CHRG-116hhrg37260/summary,HHRG,Ensuring Quality Healthcare for Our Veterans,116,2019-06-20T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37260/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37260/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37260/zip,textfiles/CHRG-116hhrg37260.txt
851,CHRG-116hhrg37259,2021-02-22T17:54:06Z,https://api.govinfo.gov/packages/CHRG-116hhrg37259/summary,HHRG,Medical Experts: Inadequate Federal Approach to Opioid Treatment and the Need to Expand Care,116,2019-06-19T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37259/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37259/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37259/zip,textfiles/CHRG-116hhrg37259.txt
852,CHRG-116hhrg37258,2021-02-22T18:05:35Z,https://api.govinfo.gov/packages/CHRG-116hhrg37258/summary,HHRG,"Examining America's Nuclear Waste Management, Storage, and the Need for Solutions Field Hearing",116,2019-06-07T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37258/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37258/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37258/zip,textfiles/CHRG-116hhrg37258.txt
853,CHRG-116hhrg37241,2021-02-22T17:54:44Z,https://api.govinfo.gov/packages/CHRG-116hhrg37241/summary,HHRG,Oversight Hearing on when Science Gets Trumped: Scientific Integrity at the Department of the Interior,116,2019-07-25T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37241/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37241/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37241/zip,textfiles/CHRG-116hhrg37241.txt
854,CHRG-116hhrg37195,2021-08-24T15:50:56Z,https://api.govinfo.gov/packages/CHRG-116hhrg37195/summary,HHRG,Assessing the Effectiveness of the National Organic Program,116,2019-07-17T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37195/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37195/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37195/zip,textfiles/CHRG-116hhrg37195.txt
855,CHRG-116hhrg37194,2021-08-24T15:51:06Z,https://api.govinfo.gov/packages/CHRG-116hhrg37194/summary,HHRG,The State of the U.S. Livestock and Poultry Economies,116,2019-07-16T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37194/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37194/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37194/zip,textfiles/CHRG-116hhrg37194.txt
856,CHRG-116hhrg37193,2021-02-22T18:03:46Z,https://api.govinfo.gov/packages/CHRG-116hhrg37193/summary,HHRG,"Building Opportunity in Rural America Through Affordable, Reliable, and High-Speed Broadband",116,2019-07-11T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37193/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37193/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37193/zip,textfiles/CHRG-116hhrg37193.txt
857,CHRG-116hhrg37182,2021-05-17T18:08:13Z,https://api.govinfo.gov/packages/CHRG-116hhrg37182/summary,HHRG,Russia and Arms Control: Extending New Start or Starting Over?,116,2019-07-25T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37182/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37182/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37182/zip,textfiles/CHRG-116hhrg37182.txt
858,CHRG-116hhrg37181,2021-06-23T19:23:23Z,https://api.govinfo.gov/packages/CHRG-116hhrg37181/summary,HHRG,The FY20 Budget: State Department Counterterrorism and Countering Violent Extremism Bureau,116,2019-07-24T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37181/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37181/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37181/zip,textfiles/CHRG-116hhrg37181.txt
859,CHRG-116hhrg37180,2021-05-17T18:08:02Z,https://api.govinfo.gov/packages/CHRG-116hhrg37180/summary,HHRG,Human Rights in Southeast Asia: A Regional Outlook,116,2019-07-25T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37180/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37180/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37180/zip,textfiles/CHRG-116hhrg37180.txt
860,CHRG-116hhrg37179,2021-02-22T17:49:54Z,https://api.govinfo.gov/packages/CHRG-116hhrg37179/summary,HHRG,Expanding Opportunities for Small Businesses at Military Bases,116,2019-08-01T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37179/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37179/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37179/zip,textfiles/CHRG-116hhrg37179.txt
861,CHRG-116hhrg37155,2021-07-12T15:44:22Z,https://api.govinfo.gov/packages/CHRG-116hhrg37155/summary,HHRG,Tiananmen at 30: Examining the Evolution of Repression in China,116,2019-06-04T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37155/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37155/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37155/zip,textfiles/CHRG-116hhrg37155.txt
862,CHRG-116hhrg37154,2021-02-22T18:22:13Z,https://api.govinfo.gov/packages/CHRG-116hhrg37154/summary,HHRG,Hong Kong's Future in the Balance: Eroding Autonomy and Challenges to Human Rights,116,2019-05-15T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37154/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37154/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37154/zip,textfiles/CHRG-116hhrg37154.txt
863,CHRG-116hhrg37150,2021-05-17T18:08:02Z,https://api.govinfo.gov/packages/CHRG-116hhrg37150/summary,HHRG,Department of Homeland Security Appropriations for 2020,116,2019-03-06T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37150/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37150/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37150/zip,textfiles/CHRG-116hhrg37150.txt
864,CHRG-116hhrg37138,2021-08-24T15:51:09Z,https://api.govinfo.gov/packages/CHRG-116hhrg37138/summary,HHRG,The Impacts of State-Owned Enterprises on Public Transit and Freight Rail Sectors,116,2019-05-16T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37138/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37138/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37138/zip,textfiles/CHRG-116hhrg37138.txt
865,CHRG-116hhrg37128,2021-02-22T18:22:42Z,https://api.govinfo.gov/packages/CHRG-116hhrg37128/summary,HHRG,"The Commercial Space Landscape: Innovation, Market, and Policy",116,2019-07-25T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37128/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37128/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37128/zip,textfiles/CHRG-116hhrg37128.txt
866,CHRG-116hhrg37127,2021-02-22T18:27:37Z,https://api.govinfo.gov/packages/CHRG-116hhrg37127/summary,HHRG,Benign by Design: Innovations in Sustainable Chemistry,116,2019-07-25T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37127/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37127/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37127/zip,textfiles/CHRG-116hhrg37127.txt
867,CHRG-116hhrg37114,2021-02-22T18:03:02Z,https://api.govinfo.gov/packages/CHRG-116hhrg37114/summary,HHRG,Supporting the Next Generation of Agricultural Businesses,116,2019-07-25T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37114/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37114/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37114/zip,textfiles/CHRG-116hhrg37114.txt
868,CHRG-116hhrg37103,2021-02-22T18:26:29Z,https://api.govinfo.gov/packages/CHRG-116hhrg37103/summary,HHRG,Wasted Energy: Doe's Inaction on Efficiency Standards and Its Impact on Consumers and the Climate,116,2019-03-07T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37103/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37103/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37103/zip,textfiles/CHRG-116hhrg37103.txt
869,CHRG-116hhrg37102,2021-02-22T18:18:03Z,https://api.govinfo.gov/packages/CHRG-116hhrg37102/summary,HHRG,Is the Tax Cuts and Jobs Act a Help or Hinderance to Main Street?,116,2019-07-24T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37102/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37102/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37102/zip,textfiles/CHRG-116hhrg37102.txt
870,CHRG-116hhrg37094,2021-08-24T15:50:31Z,https://api.govinfo.gov/packages/CHRG-116hhrg37094/summary,HHRG,Building Prosperity: Eda's Role in Economic Development and Recovery,116,2019-04-09T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37094/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37094/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37094/zip,textfiles/CHRG-116hhrg37094.txt
871,CHRG-116hhrg37074,2021-02-22T18:05:36Z,https://api.govinfo.gov/packages/CHRG-116hhrg37074/summary,HHRG,"Field Hearing: Tulsa, OK: How Regulations Stifle Small Business Growth",116,2019-07-22T12:00:00Z,https://api.govinfo.gov/packages/CHRG-116hhrg37074/summary?api_key=mHFrk52tb3tnJpM4Vn5M1Ydi4Sckac1ZrV5StAG5,https://api.govinfo.gov/packages/CHRG-116hhrg37074/mods,https://api.govinfo.gov/packages/CHRG-116hhrg37074/zip,textfiles/CHRG-116hhrg37074.txt
